order_id,var_name,var_value
order_154,shipping_status,enviado
order_154,shipping_status_date,2023/03/13
order_155,user_id,user_56
order_155,created_at,2023/07/25
order_155,items,"[{'product_id': 'prod_91', 'quantity': 2}]"
order_155,total,"R$ 2,431,86"
order_155,payment_status,pago
order_155,payment_method,débito
order_155,payment_date,16-12-2023
order_155,shipping_status,entregue
order_155,shipping_status_date,08-03-2023
order_156,user_id,user_885
order_156,created_at,27-04-2023
order_156,items,"[{'product_id': 'prod_23', 'quantity': 3}, {'product_id': 'prod_93', 'quantity': 3}]"
order_156,total,"R$ 1,883,32"
order_156,payment_status,pendente
order_156,payment_method,
order_156,payment_date,
order_156,shipping_status,preparando envio
order_156,shipping_status_date,2023-09-19
order_157,user_id,user_967
order_157,created_at,2023/06/07
order_157,items,"[{'product_id': 'prod_60', 'quantity': 2}, {'product_id': 'prod_52', 'quantity': 3}, {'product_id': 'prod_63', 'quantity': 1}]"
order_157,total,"R$ 2,401,32"
order_157,payment_status,pago
order_157,payment_method,dinheiro
order_157,payment_date,2023-11-24
order_157,shipping_status,enviado
order_157,shipping_status_date,03-02-2023
order_158,user_id,user_2
order_158,created_at,09-08-2023
order_158,items,"[{'product_id': 'prod_72', 'quantity': 2}, {'product_id': 'prod_51', 'quantity': 1}, {'product_id': 'prod_80', 'quantity': 1}]"
order_158,total,"R$ 573,50"
order_158,payment_status,pendente
order_158,payment_method,
order_158,payment_date,
order_158,shipping_status,enviado
order_158,shipping_status_date,07-08-2023
order_159,user_id,user_95
order_159,created_at,2023-08-29
order_159,items,"[{'product_id': 'prod_42', 'quantity': 1}]"
order_159,total,"R$ 627,82"
order_159,payment_status,pendente
order_159,payment_method,
order_159,payment_date,
order_159,shipping_status,aguardando pagamento
order_159,shipping_status_date,2023-10-14
order_160,user_id,user_530
order_160,created_at,2023-02-15
order_160,items,"[{'product_id': 'prod_66', 'quantity': 3}, {'product_id': 'prod_38', 'quantity': 1}, {'product_id': 'prod_80', 'quantity': 1}]"
order_160,total,"R$ 1,011,75"
order_160,payment_status,pendente
order_160,payment_method,
order_160,payment_date,
order_160,shipping_status,enviado
order_160,shipping_status_date,2023-06-23
order_161,user_id,user_857
order_161,created_at,15-03-2023
order_161,items,"[{'product_id': 'prod_21', 'quantity': 3}]"
order_161,total,"R$ 987,03"
order_161,payment_status,pendente
order_161,payment_method,
order_161,payment_date,
order_161,shipping_status,preparando envio
order_161,shipping_status_date,28-04-2023
order_162,user_id,user_280
order_162,created_at,2023/08/15
order_162,items,"[{'product_id': 'prod_92', 'quantity': 2}, {'product_id': 'prod_26', 'quantity': 3}, {'product_id': 'prod_3', 'quantity': 3}]"
order_162,total,"R$ 2,318,33"
order_162,payment_status,pendente
order_162,payment_method,
order_162,payment_date,
order_162,shipping_status,entregue
order_162,shipping_status_date,2023/05/24
order_163,user_id,user_243
order_163,created_at,04-08-2023
order_163,items,"[{'product_id': 'prod_28', 'quantity': 3}]"
order_163,total,"R$ 1,933,62"
order_163,payment_status,não pago
order_163,payment_method,
order_163,payment_date,
order_163,shipping_status,aguardando pagamento
order_163,shipping_status_date,2023/05/26
order_164,user_id,user_204
order_164,created_at,2023-03-25
order_164,items,"[{'product_id': 'prod_66', 'quantity': 3}, {'product_id': 'prod_79', 'quantity': 1}, {'product_id': 'prod_22', 'quantity': 2}]"
order_164,total,"R$ 2,686,13"
order_164,payment_status,pago
order_164,payment_method,débito
order_164,payment_date,2023-09-18
order_164,shipping_status,entregue
order_164,shipping_status_date,11-01-2023
order_165,user_id,user_308
order_165,created_at,24-04-2023
order_165,items,"[{'product_id': 'prod_2', 'quantity': 3}, {'product_id': 'prod_29', 'quantity': 1}, {'product_id': 'prod_40', 'quantity': 3}, {'product_id': 'prod_68', 'quantity': 1}]"
order_165,total,"R$ 1,730,71"
order_165,payment_status,pendente
order_165,payment_method,
order_165,payment_date,
order_165,shipping_status,entregue
order_165,shipping_status_date,29-06-2023
order_166,user_id,user_801
order_166,created_at,11-05-2023
order_166,items,"[{'product_id': 'prod_37', 'quantity': 1}, {'product_id': 'prod_6', 'quantity': 3}]"
order_166,total,"R$ 2,718,33"
order_166,payment_status,pago
order_166,payment_method,boleto
order_166,payment_date,01-01-2023
order_166,shipping_status,aguardando pagamento
order_166,shipping_status_date,2023-09-13
order_167,user_id,user_92
order_167,created_at,18-11-2023
order_167,items,"[{'product_id': 'prod_54', 'quantity': 3}, {'product_id': 'prod_21', 'quantity': 2}, {'product_id': 'prod_23', 'quantity': 2}]"
order_167,total,"R$ 1,017,01"
order_167,payment_status,pago
order_167,payment_method,dinheiro
order_167,payment_date,2023/07/24
order_167,shipping_status,aguardando pagamento
order_167,shipping_status_date,2023-03-07
order_168,user_id,user_951
order_168,created_at,2023/06/12
order_168,items,"[{'product_id': 'prod_62', 'quantity': 3}, {'product_id': 'prod_91', 'quantity': 1}, {'product_id': 'prod_21', 'quantity': 3}, {'product_id': 'prod_71', 'quantity': 1}]"
order_168,total,"R$ 1,549,72"
order_168,payment_status,pendente
order_168,payment_method,
order_168,payment_date,
order_168,shipping_status,aguardando pagamento
order_168,shipping_status_date,2023/01/16
order_169,user_id,user_558
order_169,created_at,2023/05/25
order_169,items,"[{'product_id': 'prod_49', 'quantity': 1}, {'product_id': 'prod_87', 'quantity': 2}, {'product_id': 'prod_8', 'quantity': 2}]"
order_169,total,"R$ 2,175,99"
order_169,payment_status,pago
order_169,payment_method,crédito
order_169,payment_date,2023/09/04
order_169,shipping_status,aguardando pagamento
order_169,shipping_status_date,2023-01-23
order_170,user_id,user_551
order_170,created_at,2023/06/11
order_170,items,"[{'product_id': 'prod_16', 'quantity': 1}, {'product_id': 'prod_69', 'quantity': 2}, {'product_id': 'prod_42', 'quantity': 1}, {'product_id': 'prod_25', 'quantity': 2}]"
order_170,total,"R$ 1,190,69"
order_170,payment_status,não pago
order_170,payment_method,
order_170,payment_date,
order_170,shipping_status,preparando envio
order_170,shipping_status_date,2023-07-06
order_171,user_id,user_716
order_171,created_at,2023/12/07
order_171,items,"[{'product_id': 'prod_46', 'quantity': 3}, {'product_id': 'prod_58', 'quantity': 1}]"
order_171,total,"R$ 1,059,22"
order_171,payment_status,não pago
order_171,payment_method,
order_171,payment_date,
order_171,shipping_status,enviado
order_171,shipping_status_date,24-01-2023
order_172,user_id,user_30
order_172,created_at,28-05-2023
order_172,items,"[{'product_id': 'prod_31', 'quantity': 1}]"
order_172,total,"R$ 1,979,36"
order_172,payment_status,pendente
order_172,payment_method,
order_172,payment_date,
order_172,shipping_status,aguardando pagamento
order_172,shipping_status_date,2023-11-15
order_173,user_id,user_892
order_173,created_at,2023/12/06
order_173,items,"[{'product_id': 'prod_38', 'quantity': 2}, {'product_id': 'prod_56', 'quantity': 1}, {'product_id': 'prod_7', 'quantity': 3}]"
order_173,total,"R$ 827,14"
order_173,payment_status,não pago
order_173,payment_method,
order_173,payment_date,
order_173,shipping_status,aguardando pagamento
order_173,shipping_status_date,11-11-2023
order_174,user_id,user_59
order_174,created_at,2023/06/28
order_174,items,"[{'product_id': 'prod_28', 'quantity': 1}, {'product_id': 'prod_78', 'quantity': 2}, {'product_id': 'prod_69', 'quantity': 2}]"
order_174,total,"R$ 346,00"
order_174,payment_status,pago
order_174,payment_method,crédito
order_174,payment_date,12-10-2023
order_174,shipping_status,aguardando pagamento
order_174,shipping_status_date,2023-10-01
order_175,user_id,user_245
order_175,created_at,2023-08-20
order_175,items,"[{'product_id': 'prod_96', 'quantity': 3}]"
order_175,total,"R$ 1,233,82"
order_175,payment_status,não pago
order_175,payment_method,
order_175,payment_date,
order_175,shipping_status,entregue
order_175,shipping_status_date,2023-06-11
order_176,user_id,user_621
order_176,created_at,2023-08-17
order_176,items,"[{'product_id': 'prod_51', 'quantity': 2}, {'product_id': 'prod_95', 'quantity': 3}]"
order_176,total,"R$ 1,282,83"
order_176,payment_status,pendente
order_176,payment_method,
order_176,payment_date,
order_176,shipping_status,preparando envio
order_176,shipping_status_date,2023/12/13
order_177,user_id,user_28
order_177,created_at,23-12-2023
order_177,items,"[{'product_id': 'prod_40', 'quantity': 2}]"
order_177,total,"R$ 2,966,61"
order_177,payment_status,pendente
order_177,payment_method,
order_177,payment_date,
order_177,shipping_status,enviado
order_177,shipping_status_date,30-08-2023
order_178,user_id,user_316
order_178,created_at,2023-07-20
order_178,items,"[{'product_id': 'prod_57', 'quantity': 2}, {'product_id': 'prod_37', 'quantity': 1}, {'product_id': 'prod_13', 'quantity': 2}]"
order_178,total,"R$ 1,245,38"
order_178,payment_status,pago
order_178,payment_method,crédito
order_178,payment_date,12-09-2023
order_178,shipping_status,aguardando pagamento
order_178,shipping_status_date,2023/08/23
order_179,user_id,user_665
order_179,created_at,03-09-2023
order_179,items,"[{'product_id': 'prod_38', 'quantity': 2}, {'product_id': 'prod_8', 'quantity': 1}]"
order_179,total,"R$ 697,37"
order_179,payment_status,pago
order_179,payment_method,boleto
order_179,payment_date,2023-08-11
order_179,shipping_status,aguardando pagamento
order_179,shipping_status_date,2023/04/11
order_180,user_id,user_252
order_180,created_at,2023-08-16
order_180,items,"[{'product_id': 'prod_13', 'quantity': 1}, {'product_id': 'prod_65', 'quantity': 1}, {'product_id': 'prod_99', 'quantity': 2}]"
order_180,total,"R$ 2,862,94"
order_180,payment_status,não pago
order_180,payment_method,
order_180,payment_date,
order_180,shipping_status,aguardando pagamento
order_180,shipping_status_date,2023-10-04
order_181,user_id,user_758
order_181,created_at,22-05-2023
order_181,items,"[{'product_id': 'prod_63', 'quantity': 2}]"
order_181,total,"R$ 2,928,85"
order_181,payment_status,pendente
order_181,payment_method,
order_181,payment_date,
order_181,shipping_status,enviado
order_181,shipping_status_date,17-03-2023
order_182,user_id,user_745
order_182,created_at,14-06-2023
order_182,items,"[{'product_id': 'prod_70', 'quantity': 2}, {'product_id': 'prod_37', 'quantity': 1}]"
order_182,total,"R$ 2,986,45"
order_182,payment_status,pendente
order_182,payment_method,
order_182,payment_date,
order_182,shipping_status,aguardando pagamento
order_182,shipping_status_date,2023/05/19
order_183,user_id,user_135
order_183,created_at,15-07-2023
order_183,items,"[{'product_id': 'prod_82', 'quantity': 3}, {'product_id': 'prod_47', 'quantity': 2}, {'product_id': 'prod_71', 'quantity': 2}]"
order_183,total,"R$ 105,32"
order_183,payment_status,pago
order_183,payment_method,boleto
order_183,payment_date,2023-09-10
order_183,shipping_status,aguardando pagamento
order_183,shipping_status_date,2023-02-17
order_184,user_id,user_583
order_184,created_at,30-07-2023
order_184,items,"[{'product_id': 'prod_61', 'quantity': 2}, {'product_id': 'prod_40', 'quantity': 1}, {'product_id': 'prod_39', 'quantity': 2}, {'product_id': 'prod_84', 'quantity': 2}]"
order_184,total,"R$ 462,33"
order_184,payment_status,pago
order_184,payment_method,crédito
order_184,payment_date,2023/01/28
order_184,shipping_status,entregue
order_184,shipping_status_date,2023-08-10
order_185,user_id,user_281
order_185,created_at,2023/08/02
order_185,items,"[{'product_id': 'prod_74', 'quantity': 3}, {'product_id': 'prod_29', 'quantity': 3}, {'product_id': 'prod_75', 'quantity': 1}]"
order_185,total,"R$ 1,800,57"
order_185,payment_status,não pago
order_185,payment_method,
order_185,payment_date,
order_185,shipping_status,aguardando pagamento
order_185,shipping_status_date,2023/01/08
order_186,user_id,user_450
order_186,created_at,2023/12/05
order_186,items,"[{'product_id': 'prod_1', 'quantity': 3}, {'product_id': 'prod_42', 'quantity': 3}, {'product_id': 'prod_4', 'quantity': 2}]"
order_186,total,"R$ 2,040,93"
order_186,payment_status,pago
order_186,payment_method,dinheiro
order_186,payment_date,04-02-2023
order_186,shipping_status,aguardando pagamento
order_186,shipping_status_date,21-05-2023
order_187,user_id,user_408
order_187,created_at,2023/01/03
order_187,items,"[{'product_id': 'prod_31', 'quantity': 2}, {'product_id': 'prod_66', 'quantity': 3}, {'product_id': 'prod_61', 'quantity': 3}, {'product_id': 'prod_72', 'quantity': 3}]"
order_187,total,"R$ 715,08"
order_187,payment_status,não pago
order_187,payment_method,
order_187,payment_date,
order_187,shipping_status,aguardando pagamento
order_187,shipping_status_date,2023/06/06
order_188,user_id,user_711
order_188,created_at,2023/11/18
order_188,items,"[{'product_id': 'prod_64', 'quantity': 3}, {'product_id': 'prod_5', 'quantity': 3}, {'product_id': 'prod_66', 'quantity': 2}, {'product_id': 'prod_98', 'quantity': 2}]"
order_188,total,"R$ 254,02"
order_188,payment_status,pago
order_188,payment_method,boleto
order_188,payment_date,03-04-2023
order_188,shipping_status,preparando envio
order_188,shipping_status_date,2023/02/25
order_189,user_id,user_358
order_189,created_at,26-01-2023
order_189,items,"[{'product_id': 'prod_98', 'quantity': 1}, {'product_id': 'prod_57', 'quantity': 1}, {'product_id': 'prod_78', 'quantity': 1}]"
order_189,total,"R$ 331,94"
order_189,payment_status,não pago
order_189,payment_method,
order_189,payment_date,
order_189,shipping_status,enviado
order_189,shipping_status_date,2023-04-23
order_190,user_id,user_423
order_190,created_at,2023-03-22
order_190,items,"[{'product_id': 'prod_83', 'quantity': 1}, {'product_id': 'prod_44', 'quantity': 2}, {'product_id': 'prod_21', 'quantity': 3}]"
order_190,total,"R$ 2,948,32"
order_190,payment_status,pago
order_190,payment_method,dinheiro
order_190,payment_date,07-09-2023
order_190,shipping_status,aguardando pagamento
order_190,shipping_status_date,2023-04-20
order_191,user_id,user_870
order_191,created_at,2023/07/04
order_191,items,"[{'product_id': 'prod_17', 'quantity': 1}]"
order_191,total,"R$ 2,822,86"
order_191,payment_status,pendente
order_191,payment_method,
order_191,payment_date,
order_191,shipping_status,preparando envio
order_191,shipping_status_date,2023-02-04
order_192,user_id,user_22
order_192,created_at,2023-12-08
order_192,items,"[{'product_id': 'prod_83', 'quantity': 2}, {'product_id': 'prod_26', 'quantity': 3}, {'product_id': 'prod_64', 'quantity': 1}]"
order_192,total,"R$ 1,636,67"
order_192,payment_status,não pago
order_192,payment_method,
order_192,payment_date,
order_192,shipping_status,preparando envio
order_192,shipping_status_date,2023-05-15
order_193,user_id,user_879
order_193,created_at,2023/11/17
order_193,items,"[{'product_id': 'prod_44', 'quantity': 1}]"
order_193,total,"R$ 212,63"
order_193,payment_status,não pago
order_193,payment_method,
order_193,payment_date,
order_193,shipping_status,preparando envio
order_193,shipping_status_date,2023/07/17
order_194,user_id,user_35
order_194,created_at,2023/09/22
order_194,items,"[{'product_id': 'prod_37', 'quantity': 2}, {'product_id': 'prod_15', 'quantity': 3}, {'product_id': 'prod_39', 'quantity': 1}]"
order_194,total,"R$ 2,052,12"
order_194,payment_status,não pago
order_194,payment_method,
order_194,payment_date,
order_194,shipping_status,aguardando pagamento
order_194,shipping_status_date,2023-07-29
order_195,user_id,user_244
order_195,created_at,2023/04/03
order_195,items,"[{'product_id': 'prod_37', 'quantity': 1}, {'product_id': 'prod_7', 'quantity': 2}]"
order_195,total,"R$ 461,39"
order_195,payment_status,pendente
order_195,payment_method,
order_195,payment_date,
order_195,shipping_status,enviado
order_195,shipping_status_date,2023/08/10
order_196,user_id,user_578
order_196,created_at,2023/04/06
order_196,items,"[{'product_id': 'prod_37', 'quantity': 2}, {'product_id': 'prod_71', 'quantity': 3}]"
order_196,total,"R$ 1,153,80"
order_196,payment_status,pago
order_196,payment_method,dinheiro
order_196,payment_date,2023/07/16
order_196,shipping_status,enviado
order_196,shipping_status_date,2023-05-12
order_197,user_id,user_648
order_197,created_at,2023/05/07
order_197,items,"[{'product_id': 'prod_60', 'quantity': 1}]"
order_197,total,"R$ 285,68"
order_197,payment_status,pago
order_197,payment_method,pix
order_197,payment_date,09-02-2023
order_197,shipping_status,preparando envio
order_197,shipping_status_date,2023/08/11
order_198,user_id,user_228
order_198,created_at,18-05-2023
order_198,items,"[{'product_id': 'prod_1', 'quantity': 2}, {'product_id': 'prod_22', 'quantity': 3}, {'product_id': 'prod_60', 'quantity': 1}, {'product_id': 'prod_3', 'quantity': 3}]"
order_198,total,"R$ 2,960,79"
order_198,payment_status,não pago
order_198,payment_method,
order_198,payment_date,
order_198,shipping_status,aguardando pagamento
order_198,shipping_status_date,2023-05-06
order_199,user_id,user_477
order_199,created_at,2023/10/29
order_199,items,"[{'product_id': 'prod_92', 'quantity': 2}, {'product_id': 'prod_16', 'quantity': 3}, {'product_id': 'prod_74', 'quantity': 3}]"
order_199,total,"R$ 1,732,62"
order_199,payment_status,pago
order_199,payment_method,pix
order_199,payment_date,2023-04-17
order_199,shipping_status,preparando envio
order_199,shipping_status_date,24-07-2023
order_200,user_id,user_85
order_200,created_at,2023/05/01
order_200,items,"[{'product_id': 'prod_30', 'quantity': 1}]"
order_200,total,"R$ 1,652,00"
order_200,payment_status,não pago
order_200,payment_method,
order_200,payment_date,
order_200,shipping_status,enviado
order_200,shipping_status_date,2023/04/23
order_201,user_id,user_729
order_201,created_at,2023/07/02
order_201,items,"[{'product_id': 'prod_23', 'quantity': 2}, {'product_id': 'prod_25', 'quantity': 2}]"
order_201,total,"R$ 180,60"
order_201,payment_status,pendente
order_201,payment_method,
order_201,payment_date,
order_201,shipping_status,entregue
order_201,shipping_status_date,2023/03/22
order_202,user_id,user_336
order_202,created_at,2023/02/05
order_202,items,"[{'product_id': 'prod_17', 'quantity': 3}, {'product_id': 'prod_71', 'quantity': 2}]"
order_202,total,"R$ 1,949,95"
order_202,payment_status,pendente
order_202,payment_method,
order_202,payment_date,
order_202,shipping_status,enviado
order_202,shipping_status_date,2023-06-23
order_203,user_id,user_196
order_203,created_at,2023-04-12
order_203,items,"[{'product_id': 'prod_47', 'quantity': 1}, {'product_id': 'prod_90', 'quantity': 1}, {'product_id': 'prod_29', 'quantity': 3}, {'product_id': 'prod_80', 'quantity': 1}]"
order_203,total,"R$ 2,119,36"
order_203,payment_status,pendente
order_203,payment_method,
order_203,payment_date,
order_203,shipping_status,preparando envio
order_203,shipping_status_date,2023-09-26
order_204,user_id,user_808
order_204,created_at,2023-04-03
order_204,items,"[{'product_id': 'prod_44', 'quantity': 3}]"
order_204,total,"R$ 1,513,09"
order_204,payment_status,pago
order_204,payment_method,boleto
order_204,payment_date,2023/07/07
order_204,shipping_status,enviado
order_204,shipping_status_date,2023-12-28
order_205,user_id,user_731
order_205,created_at,2023-05-31
order_205,items,"[{'product_id': 'prod_91', 'quantity': 2}, {'product_id': 'prod_32', 'quantity': 3}, {'product_id': 'prod_66', 'quantity': 3}]"
order_205,total,"R$ 2,784,93"
order_205,payment_status,pago
order_205,payment_method,débito
order_205,payment_date,09-11-2023
order_205,shipping_status,enviado
order_205,shipping_status_date,2023/07/01
order_206,user_id,user_436
order_206,created_at,01-01-2023
order_206,items,"[{'product_id': 'prod_76', 'quantity': 1}]"
order_206,total,"R$ 1,740,66"
order_206,payment_status,não pago
order_206,payment_method,
order_206,payment_date,
order_206,shipping_status,entregue
order_206,shipping_status_date,02-04-2023
order_207,user_id,user_400
order_207,created_at,2023-05-09
order_207,items,"[{'product_id': 'prod_5', 'quantity': 2}]"
order_207,total,"R$ 1,929,93"
order_207,payment_status,pago
order_207,payment_method,débito
order_207,payment_date,31-03-2023
order_207,shipping_status,enviado
order_207,shipping_status_date,2023/08/29
order_208,user_id,user_892
order_208,created_at,2023-03-29
order_208,items,"[{'product_id': 'prod_91', 'quantity': 1}, {'product_id': 'prod_56', 'quantity': 1}]"
order_208,total,"R$ 2,332,68"
order_208,payment_status,não pago
order_208,payment_method,
order_208,payment_date,
order_208,shipping_status,enviado
order_208,shipping_status_date,2023/03/28
order_209,user_id,user_720
order_209,created_at,2023/12/18
order_209,items,"[{'product_id': 'prod_66', 'quantity': 1}]"
order_209,total,"R$ 1,418,49"
order_209,payment_status,não pago
order_209,payment_method,
order_209,payment_date,
order_209,shipping_status,entregue
order_209,shipping_status_date,2023/10/23
order_210,user_id,user_97
order_210,created_at,2023/08/27
order_210,items,"[{'product_id': 'prod_68', 'quantity': 1}]"
order_210,total,"R$ 820,66"
order_210,payment_status,não pago
order_210,payment_method,
order_210,payment_date,
order_210,shipping_status,enviado
order_210,shipping_status_date,29-04-2023
order_211,user_id,user_604
order_211,created_at,04-01-2023
order_211,items,"[{'product_id': 'prod_86', 'quantity': 1}, {'product_id': 'prod_18', 'quantity': 3}, {'product_id': 'prod_95', 'quantity': 3}, {'product_id': 'prod_29', 'quantity': 1}]"
order_211,total,"R$ 1,115,38"
order_211,payment_status,pago
order_211,payment_method,débito
order_211,payment_date,19-01-2023
order_211,shipping_status,aguardando pagamento
order_211,shipping_status_date,2023-05-22
order_212,user_id,user_58
order_212,created_at,2023/09/11
order_212,items,"[{'product_id': 'prod_3', 'quantity': 1}, {'product_id': 'prod_86', 'quantity': 3}]"
order_212,total,"R$ 846,04"
order_212,payment_status,não pago
order_212,payment_method,
order_212,payment_date,
order_212,shipping_status,aguardando pagamento
order_212,shipping_status_date,11-04-2023
order_213,user_id,user_113
order_213,created_at,2023-05-30
order_213,items,"[{'product_id': 'prod_41', 'quantity': 2}, {'product_id': 'prod_71', 'quantity': 1}]"
order_213,total,"R$ 515,42"
order_213,payment_status,pago
order_213,payment_method,dinheiro
order_213,payment_date,30-09-2023
order_213,shipping_status,aguardando pagamento
order_213,shipping_status_date,2023/01/23
order_214,user_id,user_349
order_214,created_at,23-01-2023
order_214,items,"[{'product_id': 'prod_16', 'quantity': 2}, {'product_id': 'prod_2', 'quantity': 1}, {'product_id': 'prod_11', 'quantity': 3}, {'product_id': 'prod_87', 'quantity': 3}]"
order_214,total,"R$ 2,181,90"
order_214,payment_status,pago
order_214,payment_method,pix
order_214,payment_date,2023/07/06
order_214,shipping_status,enviado
order_214,shipping_status_date,2023/05/22
order_215,user_id,user_512
order_215,created_at,2023-08-02
order_215,items,"[{'product_id': 'prod_46', 'quantity': 1}, {'product_id': 'prod_51', 'quantity': 3}, {'product_id': 'prod_65', 'quantity': 1}]"
order_215,total,"R$ 1,976,57"
order_215,payment_status,não pago
order_215,payment_method,
order_215,payment_date,
order_215,shipping_status,preparando envio
order_215,shipping_status_date,2023/06/25
order_216,user_id,user_229
order_216,created_at,2023-07-06
order_216,items,"[{'product_id': 'prod_20', 'quantity': 1}, {'product_id': 'prod_71', 'quantity': 3}]"
order_216,total,"R$ 1,972,01"
order_216,payment_status,pago
order_216,payment_method,dinheiro
order_216,payment_date,2023/04/27
order_216,shipping_status,enviado
order_216,shipping_status_date,2023-07-20
order_217,user_id,user_587
order_217,created_at,2023/01/22
order_217,items,"[{'product_id': 'prod_20', 'quantity': 1}, {'product_id': 'prod_1', 'quantity': 1}]"
order_217,total,"R$ 2,734,10"
order_217,payment_status,pago
order_217,payment_method,pix
order_217,payment_date,2023/11/07
order_217,shipping_status,enviado
order_217,shipping_status_date,2023/02/05
order_218,user_id,user_554
order_218,created_at,2023/03/28
order_218,items,"[{'product_id': 'prod_59', 'quantity': 2}, {'product_id': 'prod_1', 'quantity': 2}]"
order_218,total,"R$ 710,82"
order_218,payment_status,pendente
order_218,payment_method,
order_218,payment_date,
order_218,shipping_status,enviado
order_218,shipping_status_date,2023/04/13
order_219,user_id,user_629
order_219,created_at,01-12-2023
order_219,items,"[{'product_id': 'prod_42', 'quantity': 1}, {'product_id': 'prod_5', 'quantity': 3}]"
order_219,total,"R$ 1,839,39"
order_219,payment_status,pendente
order_219,payment_method,
order_219,payment_date,
order_219,shipping_status,aguardando pagamento
order_219,shipping_status_date,26-07-2023
order_220,user_id,user_170
order_220,created_at,2023-01-29
order_220,items,"[{'product_id': 'prod_88', 'quantity': 3}, {'product_id': 'prod_75', 'quantity': 3}, {'product_id': 'prod_27', 'quantity': 2}, {'product_id': 'prod_16', 'quantity': 3}]"
order_220,total,"R$ 635,74"
order_220,payment_status,não pago
order_220,payment_method,
order_220,payment_date,
order_220,shipping_status,aguardando pagamento
order_220,shipping_status_date,2023/07/25
order_221,user_id,user_378
order_221,created_at,2023-07-12
order_221,items,"[{'product_id': 'prod_40', 'quantity': 3}, {'product_id': 'prod_27', 'quantity': 3}, {'product_id': 'prod_48', 'quantity': 1}]"
order_221,total,"R$ 2,215,54"
order_221,payment_status,pendente
order_221,payment_method,
order_221,payment_date,
order_221,shipping_status,entregue
order_221,shipping_status_date,19-06-2023
order_222,user_id,user_252
order_222,created_at,2023-02-18
order_222,items,"[{'product_id': 'prod_42', 'quantity': 1}, {'product_id': 'prod_66', 'quantity': 3}, {'product_id': 'prod_97', 'quantity': 2}]"
order_222,total,"R$ 2,181,75"
order_222,payment_status,pago
order_222,payment_method,débito
order_222,payment_date,2023-05-13
order_222,shipping_status,enviado
order_222,shipping_status_date,2023/02/27
order_223,user_id,user_773
order_223,created_at,06-07-2023
order_223,items,"[{'product_id': 'prod_16', 'quantity': 2}, {'product_id': 'prod_24', 'quantity': 3}]"
order_223,total,"R$ 1,725,28"
order_223,payment_status,pendente
order_223,payment_method,
order_223,payment_date,
order_223,shipping_status,entregue
order_223,shipping_status_date,2023-05-21
order_224,user_id,user_15
order_224,created_at,2023/05/13
order_224,items,"[{'product_id': 'prod_43', 'quantity': 1}, {'product_id': 'prod_81', 'quantity': 3}, {'product_id': 'prod_1', 'quantity': 2}]"
order_224,total,"R$ 1,839,66"
order_224,payment_status,pago
order_224,payment_method,pix
order_224,payment_date,2023-03-21
order_224,shipping_status,enviado
order_224,shipping_status_date,2023/05/12
order_225,user_id,user_314
order_225,created_at,2023-08-05
order_225,items,"[{'product_id': 'prod_47', 'quantity': 1}, {'product_id': 'prod_63', 'quantity': 1}]"
order_225,total,"R$ 739,37"
order_225,payment_status,não pago
order_225,payment_method,
order_225,payment_date,
order_225,shipping_status,enviado
order_225,shipping_status_date,2023-04-06
order_226,user_id,user_179
order_226,created_at,2023-06-16
order_226,items,"[{'product_id': 'prod_21', 'quantity': 3}, {'product_id': 'prod_70', 'quantity': 3}, {'product_id': 'prod_11', 'quantity': 3}]"
order_226,total,"R$ 1,881,73"
order_226,payment_status,pendente
order_226,payment_method,
order_226,payment_date,
order_226,shipping_status,aguardando pagamento
order_226,shipping_status_date,12-10-2023
order_227,user_id,user_447
order_227,created_at,03-03-2023
order_227,items,"[{'product_id': 'prod_88', 'quantity': 3}, {'product_id': 'prod_10', 'quantity': 2}, {'product_id': 'prod_30', 'quantity': 3}]"
order_227,total,"R$ 2,687,43"
order_227,payment_status,pendente
order_227,payment_method,
order_227,payment_date,
order_227,shipping_status,entregue
order_227,shipping_status_date,2023-07-12
order_228,user_id,user_723
order_228,created_at,2023-05-04
order_228,items,"[{'product_id': 'prod_2', 'quantity': 1}, {'product_id': 'prod_71', 'quantity': 3}, {'product_id': 'prod_51', 'quantity': 2}]"
order_228,total,"R$ 1,605,31"
order_228,payment_status,não pago
order_228,payment_method,
order_228,payment_date,
order_228,shipping_status,aguardando pagamento
order_228,shipping_status_date,2023-04-17
order_229,user_id,user_574
order_229,created_at,2023/11/26
order_229,items,"[{'product_id': 'prod_16', 'quantity': 3}, {'product_id': 'prod_5', 'quantity': 2}, {'product_id': 'prod_24', 'quantity': 1}, {'product_id': 'prod_76', 'quantity': 1}]"
order_229,total,"R$ 1,750,18"
order_229,payment_status,não pago
order_229,payment_method,
order_229,payment_date,
order_229,shipping_status,preparando envio
order_229,shipping_status_date,15-05-2023
order_230,user_id,user_395
order_230,created_at,2023-10-14
order_230,items,"[{'product_id': 'prod_79', 'quantity': 2}, {'product_id': 'prod_45', 'quantity': 2}]"
order_230,total,"R$ 1,395,05"
order_230,payment_status,não pago
order_230,payment_method,
order_230,payment_date,
order_230,shipping_status,enviado
order_230,shipping_status_date,31-05-2023
order_231,user_id,user_60
order_231,created_at,2023/07/22
order_231,items,"[{'product_id': 'prod_39', 'quantity': 3}, {'product_id': 'prod_22', 'quantity': 3}, {'product_id': 'prod_56', 'quantity': 2}]"
order_231,total,"R$ 2,630,14"
order_231,payment_status,não pago
